ParticipantID,BatteryChargeStartMonth,BatteryChargeStartDay,BatteryChargeStartHour,BatteryChargeStopMonth,BatteryChargeStopDay,BatteryChargeStopHour,ChargingTime(min),Starting_SoC,Ending_SoC,SoC_Diff
ST1071,9,25,15,9,25,15,19.0,0.42,0.83,0.41
ST1071,9,25,16,9,25,17,28.0,0.5,0.83,0.33
ST1071,9,25,17,9,25,20,166.0,0.75,1.0,0.25
YH11,9,25,10,9,25,15,296.0,0.25,1.0,0.75
ST1066,9,25,9,9,25,10,27.0,0.75,0.92,0.17
SW09,9,25,16,9,25,16,0.0,0.42,0.42,0.0
SW09,9,25,16,9,25,22,324.0,0.42,1.0,0.58
SW04,9,25,8,9,25,12,256.0,0.25,0.75,0.5
SW04,9,25,12,9,25,15,191.0,0.75,1.0,0.25
SW01,9,25,8,9,25,12,277.0,0.58,1.0,0.42
YH08,9,24,19,9,24,21,139.0,0.83,1.0,0.17
ST1096,9,25,8,9,25,10,91.0,0.75,1.0,0.25
BL04,9,25,14,9,25,16,126.0,0.25,0.58,0.33
SS203,9,24,18,9,24,21,146.0,0.33,0.83,0.5
ST1054,9,25,15,9,25,17,128.0,0.08,0.25,0.17
SW12,9,22,8,9,22,16,434.0,0.17,0.92,0.75
SW12,9,23,8,9,23,14,372.0,0.67,1.0,0.33
SW12,9,25,10,9,25,10,15.0,0.67,0.67,0.0
SW12,9,25,13,9,25,15,141.0,0.67,1.0,0.33
SS206,9,24,19,9,24,23,190.0,0.17,0.75,0.58
SS211,9,25,4,9,25,8,246.0,0.58,1.0,0.42
ST1082,9,25,13,9,25,13,12.0,1.0,1.0,0.0
ST1099,9,25,14,9,25,15,26.0,0.25,0.33,0.08
ST1107,9,25,11,9,25,12,45.0,0.33,0.92,0.59
ST1107,9,25,18,9,25,19,73.0,0.42,0.67,0.25
ST1062,9,25,0,9,25,1,101.0,0.5,0.75,0.25
ST1074,9,25,19,9,25,23,204.0,0.5,0.75,0.25
ST1072,9,25,8,9,25,8,11.0,0.08,0.08,0.0
ST1072,9,25,9,9,25,9,19.0,0.08,0.08,0.0
ST1072,9,25,9,9,25,11,112.0,0.0,0.25,0.25
ST1072,9,25,17,9,25,18,82.0,0.17,0.33,0.16
ST1069,9,24,17,9,24,21,264.0,0.42,1.0,0.58
ST1075,9,25,14,9,25,15,17.0,0.17,0.58,0.41
ST1080,9,24,16,9,24,18,127.0,0.42,0.83,0.41
ST1097,9,24,14,9,24,19,288.0,0.42,1.0,0.58
ST1098,9,24,19,9,24,21,116.0,0.67,0.83,0.16
ST1098,9,25,11,9,25,12,10.0,0.58,0.75,0.17
ST1094,9,25,9,9,25,13,229.0,0.25,1.0,0.75
ST1077,9,25,8,9,25,9,80.0,0.75,1.0,0.25
ST1077,9,25,13,9,25,16,174.0,0.33,0.83,0.5
ST1084,9,24,18,9,24,20,149.0,0.5,1.0,0.5
ST1090,9,24,17,9,24,17,43.0,0.33,0.92,0.59
ST1091,9,25,6,9,25,7,10.0,0.92,1.0,0.08
ST1086,9,24,22,9,25,2,220.0,0.58,1.0,0.42
ST1104,9,24,18,9,24,22,281.0,0.67,1.0,0.33
ST1102,9,25,17,9,25,18,19.0,0.5,0.83,0.33
ST1105,9,24,23,9,25,4,331.0,0.33,1.0,0.67
GC10,10,1,10,10,1,13,187.0,0.25,0.58,0.33
GC10,10,1,13,10,1,15,97.0,0.58,0.67,0.09
GC10,10,1,17,10,1,21,213.0,0.25,0.67,0.42
GC10,10,1,21,10,2,0,175.0,0.67,0.92,0.25
ST1079,9,30,20,10,1,0,255.0,0.42,1.0,0.58
ST1020,9,30,16,9,30,20,221.0,0.5,1.0,0.5
WC07,10,1,15,10,1,18,194.0,0.5,1.0,0.5
WC05,9,30,22,10,1,1,156.0,0.75,1.0,0.25
ST1005,10,1,8,10,1,8,42.0,0.83,0.92,0.09
GC07,9,30,17,9,30,18,103.0,0.83,1.0,0.17
GC07,10,1,15,10,1,17,121.0,0.83,1.0,0.17
JD05,9,30,21,10,1,2,327.0,0.17,1.0,0.83
ST1004,9,30,23,10,1,3,221.0,0.58,1.0,0.42
GC10,9,26,9,9,26,9,52.0,0.17,0.83,0.66
GC10,9,26,13,9,26,14,56.0,0.17,0.92,0.75
ST1079,9,25,16,9,25,22,316.0,0.25,1.0,0.75
ST1020,9,25,16,9,25,18,147.0,0.75,1.0,0.25
WC05,9,25,15,9,25,18,160.0,0.75,1.0,0.25
ST1005,9,25,18,9,25,22,261.0,0.5,1.0,0.5
GC07,9,26,16,9,26,19,221.0,0.58,1.0,0.42
ST1022,9,26,7,9,26,8,76.0,0.92,1.0,0.08
ST1022,9,26,13,9,26,14,76.0,0.92,1.0,0.08
SS06,9,25,19,9,26,0,345.0,0.17,1.0,0.83
JD05,9,26,14,9,26,16,128.0,0.25,0.58,0.33
GC08,9,25,17,9,25,22,249.0,0.58,1.0,0.42
CRG01,9,25,17,9,25,22,285.0,0.33,1.0,0.67
ST1014,9,26,6,9,26,7,27.0,0.58,0.92,0.34
ST1014,9,26,13,9,26,13,12.0,0.25,0.58,0.33
ST1014,9,26,16,9,26,16,29.0,0.17,0.83,0.66
ST1032,9,25,18,9,25,21,166.0,0.75,1.0,0.25
ST1032,9,26,10,9,26,11,75.0,0.92,1.0,0.08
CC05,9,25,11,9,25,14,167.0,0.25,0.83,0.58
CC05,9,25,14,9,25,17,143.0,0.83,1.0,0.17
WC11,9,24,20,9,25,2,350.0,0.25,1.0,0.75
WC06,9,26,6,9,26,8,129.0,0.58,1.0,0.42
SS10,9,12,18,9,12,23,312.0,0.25,1.0,0.75
SS10,9,15,6,9,15,7,62.0,0.42,0.67,0.25
SS10,9,16,8,9,16,9,70.0,0.25,0.5,0.25
SS10,9,16,11,9,16,14,182.0,0.42,1.0,0.58
SS10,9,19,16,9,19,21,281.0,0.33,1.0,0.67
SS10,9,22,18,9,22,22,239.0,0.5,1.0,0.5
SS10,9,26,8,9,26,8,44.0,0.33,0.5,0.17
SS10,9,26,8,9,26,12,237.0,0.5,1.0,0.5
SS02,9,25,17,9,25,20,205.0,0.58,1.0,0.42
SS09,9,25,19,9,25,22,181.0,0.67,1.0,0.33
JD03,9,25,11,9,25,13,153.0,0.58,1.0,0.42
JD03,9,25,17,9,25,20,171.0,0.67,1.0,0.33
GC04,9,25,19,9,25,21,105.0,0.92,1.0,0.08
GC01,9,25,17,9,25,21,190.0,0.67,1.0,0.33
GC01,9,26,9,9,26,10,32.0,0.33,0.92,0.59
GC01,9,26,10,9,26,12,113.0,0.92,1.0,0.08
GC01,9,26,14,9,26,15,63.0,0.42,0.58,0.16
ST1006,9,26,16,9,26,18,94.0,0.75,1.0,0.25
MC04,9,25,17,9,25,23,350.0,0.17,1.0,0.83
CRG02,9,25,20,9,25,23,165.0,0.67,1.0,0.33
CRG02,9,26,18,9,26,19,41.0,0.75,0.83,0.08
CC06,9,26,11,9,26,13,156.0,0.67,1.0,0.33
CC04,9,25,17,9,25,22,301.0,0.33,1.0,0.67
ST1013,9,25,20,9,26,2,370.0,0.33,1.0,0.67
ST1010,9,25,18,9,25,23,298.0,0.33,1.0,0.67
ST1019,9,25,19,9,25,20,54.0,1.0,1.0,0.0
ST1007,9,25,16,9,25,22,344.0,0.42,1.0,0.58
ST1023,9,25,18,9,26,1,385.0,0.08,1.0,0.92
ST1027,9,25,17,9,25,22,301.0,0.42,1.0,0.58
CRG10,9,26,12,9,26,13,90.0,0.75,1.0,0.25
ST1012,9,25,19,9,25,21,111.0,0.5,0.75,0.25
ST1012,9,26,9,9,26,11,132.0,0.83,1.0,0.17
ST1048,9,25,18,9,26,0,343.0,0.25,1.0,0.75
ST1030,9,25,19,9,25,20,65.0,0.67,0.83,0.16
ST1056,9,25,21,9,26,1,287.0,0.33,1.0,0.67
JD01,9,25,21,9,26,2,284.0,0.33,1.0,0.67
BL08,9,24,10,9,24,13,180.0,0.67,1.0,0.33
BL08,9,26,11,9,26,13,173.0,0.67,1.0,0.33
ST1057,9,25,20,9,25,22,164.0,0.67,1.0,0.33
ST1057,9,26,9,9,26,9,10.0,0.67,0.83,0.16
ST1057,9,26,13,9,26,13,12.0,0.33,0.67,0.34
CRG03,9,25,16,9,25,22,318.0,0.25,1.0,0.75
CRG04,9,25,19,9,25,21,162.0,0.83,1.0,0.17
CRG04,9,26,11,9,26,12,60.0,0.5,0.67,0.17
WC04,9,25,17,9,25,19,108.0,0.5,0.83,0.33
BL03,9,25,8,9,25,11,195.0,0.17,0.83,0.66
BL03,9,26,9,9,26,10,24.0,0.75,0.83,0.08
WC09,9,25,16,9,25,19,178.0,0.75,1.0,0.25
WC09,9,26,16,9,26,20,267.0,0.42,1.0,0.58
WC01,9,24,13,9,24,17,247.0,0.75,1.0,0.25
SS07,9,25,23,9,26,1,105.0,0.83,1.0,0.17
SS07,9,26,7,9,26,8,66.0,1.0,1.0,0.0
JD02,9,26,6,9,26,12,345.0,0.5,1.0,0.5
JD09,9,25,20,9,25,20,0.0,0.33,0.33,0.0
ST1037,9,25,18,9,26,1,403.0,0.25,1.0,0.75
SS11,9,26,15,9,26,15,43.0,0.67,0.75,0.08
ST1039,9,25,18,9,25,20,116.0,0.42,0.83,0.41
ST1039,9,26,7,9,26,7,1.0,0.42,0.42,0.0
ST1039,9,26,8,9,26,13,334.0,0.42,1.0,0.58
ST1044,9,26,8,9,26,11,215.0,0.17,0.75,0.58
ST1044,9,26,14,9,26,15,56.0,0.42,0.58,0.16
ST1042,9,26,7,9,26,12,307.0,0.42,1.0,0.58
SS202,9,24,16,9,24,16,18.0,0.25,0.25,0.0
SS202,9,24,20,9,25,2,409.0,0.17,1.0,0.83
JD11,9,25,18,9,25,21,186.0,0.67,1.0,0.33
ST1051,9,26,2,9,26,7,280.0,0.33,1.0,0.67
ST1051,9,26,10,9,26,11,33.0,0.83,1.0,0.17
ST1051,9,26,16,9,26,16,31.0,0.25,0.92,0.67
WC03,9,25,16,9,26,0,475.0,0.08,1.0,0.92
ST1058,9,25,18,9,25,23,298.0,0.33,1.0,0.67
ST1058,9,26,16,9,26,19,198.0,0.42,1.0,0.58
SS201,9,25,18,9,25,22,273.0,0.42,1.0,0.58
SS205,9,26,9,9,26,10,112.0,0.33,0.75,0.42
BL06,9,25,17,9,25,22,285.0,0.33,1.0,0.67
YH05,9,25,16,9,25,22,325.0,0.58,1.0,0.42
ST1063,9,26,7,9,26,10,197.0,0.67,1.0,0.33
ST1063,9,26,12,9,26,12,16.0,0.5,0.75,0.25
SS207,9,25,19,9,25,23,253.0,0.5,1.0,0.5
SS207,9,26,13,9,26,16,163.0,0.67,1.0,0.33
SS212,9,26,9,9,26,9,38.0,0.83,0.83,0.0
ST1060,9,25,15,9,25,20,312.0,0.5,1.0,0.5
ST1045,9,25,23,9,26,3,229.0,0.17,0.75,0.58
YH06,9,26,7,9,26,10,152.0,0.67,0.92,0.25
ST1053,9,25,18,9,25,21,155.0,0.75,1.0,0.25
JD04,9,26,8,9,26,15,403.0,0.08,1.0,0.92
ST1061,9,26,4,9,26,5,48.0,0.5,0.75,0.25
ST1061,9,26,16,9,26,17,49.0,0.25,0.58,0.33
ST1061,9,26,18,9,26,18,20.0,0.42,0.83,0.41
YH03,9,26,7,9,26,12,243.0,0.58,1.0,0.42
YH03,9,26,15,9,26,15,27.0,0.92,1.0,0.08
YH01,9,26,7,9,26,11,227.0,0.58,1.0,0.42
BL02,9,26,7,9,26,7,34.0,0.92,1.0,0.08
BL01,9,25,18,9,25,22,247.0,0.5,1.0,0.5
BL01,9,26,7,9,26,8,35.0,0.75,0.83,0.08
ST1071,9,26,7,9,26,8,69.0,0.92,1.0,0.08
ST1071,9,26,10,9,26,10,20.0,0.5,0.83,0.33
ST1071,9,26,13,9,26,14,30.0,0.33,0.75,0.42
SW04,9,26,7,9,26,14,400.0,0.42,1.0,0.58
ST1083,9,25,19,9,26,0,289.0,0.33,1.0,0.67
SW03,9,26,9,9,26,14,269.0,0.17,0.67,0.5
SW01,9,26,13,9,26,16,215.0,0.75,1.0,0.25
SW11,9,26,10,9,26,12,143.0,0.25,0.5,0.25
YH08,9,25,16,9,25,18,110.0,0.83,1.0,0.17
ST1096,9,25,16,9,25,22,335.0,0.58,1.0,0.42
ST1096,9,26,13,9,26,13,33.0,0.58,0.67,0.09
ST1096,9,26,15,9,26,18,211.0,0.5,1.0,0.5
BL04,9,25,19,9,25,23,276.0,0.42,1.0,0.58
SW05,9,26,6,9,26,10,277.0,0.33,0.83,0.5
YH13,9,23,8,9,23,13,313.0,0.33,1.0,0.67
YH13,9,25,15,9,25,18,151.0,0.42,0.92,0.5
SW06,9,23,7,9,23,15,487.0,0.33,1.0,0.67
SW12,9,26,7,9,26,11,294.0,0.33,1.0,0.67
SW12,9,26,14,9,26,14,2.0,1.0,1.0,0.0
SS206,9,26,13,9,26,13,43.0,0.17,0.25,0.08
SS206,9,26,16,9,26,18,114.0,0.17,0.5,0.33
SS211,9,26,4,9,26,8,268.0,0.42,1.0,0.58
ST1082,9,25,14,9,25,15,74.0,1.0,1.0,0.0
ST1082,9,25,20,9,25,20,0.0,1.0,1.0,0.0
ST1082,9,26,14,9,26,14,22.0,0.5,0.83,0.33
ST1107,9,26,11,9,26,15,203.0,0.67,1.0,0.33
ST1107,9,26,15,9,26,15,1.0,1.0,1.0,0.0
ST1107,9,26,15,9,26,15,2.0,1.0,1.0,0.0
ST1087,9,26,0,9,26,4,231.0,0.5,1.0,0.5
ST1062,9,26,0,9,26,1,110.0,0.5,0.75,0.25
ST1074,9,26,0,9,26,5,320.0,0.25,1.0,0.75
ST1074,9,26,12,9,26,14,148.0,0.75,1.0,0.25
ST1072,9,26,6,9,26,8,86.0,0.17,0.33,0.16
ST1069,9,25,18,9,25,23,286.0,0.33,1.0,0.67
ST1068,9,26,16,9,26,20,235.0,0.25,0.92,0.67
ST1075,9,26,15,9,26,16,20.0,0.42,0.83,0.41
ST1075,9,26,16,9,26,17,15.0,0.42,0.75,0.33
ST1075,9,26,19,9,26,20,23.0,0.08,0.75,0.67
ST1075,9,26,22,9,26,23,34.0,0.25,0.92,0.67
ST1080,9,25,17,9,25,20,200.0,0.17,0.83,0.66
ST1101,9,24,18,9,25,0,352.0,0.17,1.0,0.83
ST1100,9,25,18,9,26,1,442.0,0.42,1.0,0.58
ST1084,9,25,18,9,25,21,179.0,0.42,1.0,0.58
ST1085,9,25,12,9,25,17,309.0,0.33,1.0,0.67
ST1076,9,26,6,9,26,7,68.0,0.58,0.75,0.17
ST1076,9,26,17,9,26,17,18.0,0.42,0.5,0.08
ST1095,9,25,23,9,26,5,357.0,0.17,1.0,0.83
ST1090,9,25,17,9,25,17,21.0,0.33,0.75,0.42
ST1090,9,26,17,9,26,18,40.0,0.25,0.92,0.67
ST1086,9,25,17,9,25,20,175.0,0.42,1.0,0.58
ST1104,9,25,19,9,26,1,319.0,0.58,1.0,0.42
ST1102,9,26,14,9,26,15,40.0,0.75,0.92,0.17
ST1105,9,25,23,9,26,3,271.0,0.42,1.0,0.58
ST1079,9,26,17,9,27,0,413.0,0.08,1.0,0.92
ST1020,9,26,17,9,26,22,290.0,0.33,1.0,0.67
ST1020,9,27,11,9,27,14,191.0,0.5,1.0,0.5
WC07,9,26,15,9,26,19,223.0,0.5,1.0,0.5
ST1005,9,27,12,9,27,13,108.0,0.58,0.92,0.34
GC07,9,26,20,9,26,21,77.0,1.0,1.0,0.0
SS06,9,27,14,9,27,20,349.0,0.08,1.0,0.92
ST1011,9,27,7,9,27,8,16.0,0.08,0.58,0.5
ST1011,9,27,16,9,27,16,22.0,0.25,0.83,0.58
ST1011,9,27,17,9,27,17,9.0,0.58,0.83,0.25
WC02,9,26,15,9,26,19,217.0,0.5,1.0,0.5
ST1002,9,27,10,9,27,11,36.0,0.75,0.83,0.08
ST1021,9,26,8,9,26,11,183.0,0.25,0.83,0.58
ST1021,9,27,3,9,27,7,230.0,0.33,0.83,0.5
ST1021,9,27,13,9,27,13,24.0,0.17,0.75,0.58
ST1021,9,27,15,9,27,15,17.0,0.25,0.75,0.5
ST1032,9,26,22,9,27,4,338.0,0.25,1.0,0.75
WC11,9,26,15,9,26,21,334.0,0.33,1.0,0.67
WC06,9,27,8,9,27,9,53.0,0.58,0.67,0.09
SS02,9,26,17,9,26,20,188.0,0.67,1.0,0.33
GC05,9,24,5,9,24,6,79.0,0.25,0.5,0.25
GC05,9,25,15,9,25,15,41.0,0.33,0.92,0.59
GC05,9,26,17,9,26,17,14.0,0.33,0.67,0.34
GC05,9,27,17,9,27,17,27.0,0.17,0.75,0.58
SS09,9,26,18,9,26,23,268.0,0.67,1.0,0.33
SS09,9,27,12,9,27,15,134.0,0.67,1.0,0.33
SS09,9,27,15,9,27,16,42.0,0.92,1.0,0.08
JD03,9,26,11,9,26,13,136.0,0.67,1.0,0.33
MC07,9,25,19,9,25,20,52.0,1.0,1.0,0.0
SS03,9,26,16,9,26,21,267.0,0.42,1.0,0.58
GC04,9,26,15,9,26,21,351.0,0.17,1.0,0.83
GC01,9,26,16,9,26,17,54.0,0.58,0.58,0.0
GC01,9,26,18,9,26,18,45.0,0.58,0.58,0.0
GC01,9,26,21,9,26,21,55.0,0.58,0.67,0.09
GC01,9,26,22,9,26,23,44.0,0.67,0.75,0.08
GC01,9,26,23,9,27,0,5.0,0.75,0.75,0.0
GC01,9,27,13,9,27,17,234.0,0.25,0.92,0.67
GC06,9,27,14,9,27,16,153.0,0.67,0.92,0.25
ST1006,9,27,10,9,27,12,108.0,0.83,1.0,0.17
ST1001,9,26,10,9,26,16,340.0,0.58,1.0,0.42
ST1013,9,26,20,9,27,2,318.0,0.5,1.0,0.5
CRG11,9,26,21,9,27,2,333.0,0.17,1.0,0.83
ST1034,9,27,7,9,27,11,225.0,0.5,1.0,0.5
ST1007,9,26,18,9,27,1,399.0,0.25,1.0,0.75
ST1029,9,25,21,9,26,2,322.0,0.42,1.0,0.58
ST1023,9,26,18,9,26,23,314.0,0.33,1.0,0.67
ST1023,9,27,15,9,27,17,163.0,0.67,1.0,0.33
CRG10,9,27,8,9,27,9,71.0,1.0,1.0,0.0
CRG10,9,27,16,9,27,17,28.0,0.17,0.83,0.66
ST1012,9,26,18,9,26,20,107.0,0.83,1.0,0.17
ST1030,9,26,18,9,26,21,218.0,0.33,0.92,0.59
ST1030,9,27,5,9,27,6,64.0,0.92,1.0,0.08
ST1052,9,27,13,9,27,14,45.0,0.17,0.92,0.75
BL08,9,26,22,9,27,1,182.0,0.75,1.0,0.25
SS08,9,26,19,9,26,23,244.0,0.5,1.0,0.5
ST1057,9,26,16,9,26,22,354.0,0.17,1.0,0.83
WC08,9,25,17,9,25,22,280.0,0.33,1.0,0.67
CRG04,9,26,22,9,27,2,252.0,0.58,1.0,0.42
CRG04,9,27,9,9,27,12,159.0,0.83,1.0,0.17
WC04,9,26,15,9,26,18,139.0,0.33,0.83,0.5
ST1035,9,25,16,9,25,20,251.0,0.5,1.0,0.5
SS07,9,26,22,9,27,1,156.0,0.83,1.0,0.17
JD09,9,27,10,9,27,12,91.0,0.67,0.92,0.25
ST1037,9,26,16,9,26,21,311.0,0.25,1.0,0.75
ST1037,9,27,10,9,27,10,18.0,0.67,0.67,0.0
CC10,9,25,15,9,25,17,168.0,0.33,0.83,0.5
SS11,9,26,19,9,26,22,191.0,0.67,1.0,0.33
ST1044,9,26,23,9,27,6,390.0,0.33,1.0,0.67
SS204,9,26,18,9,26,18,22.0,0.25,0.25,0.0
SS204,9,26,18,9,26,23,310.0,0.25,1.0,0.75
ST1047,9,26,15,9,26,20,293.0,0.33,1.0,0.67
ST1041,9,27,12,9,27,13,29.0,0.5,0.83,0.33
ST1041,9,27,14,9,27,14,2.0,0.33,0.33,0.0
ST1041,9,27,14,9,27,15,69.0,0.33,0.42,0.09
ST1041,9,27,17,9,27,18,35.0,0.17,0.92,0.75
JD11,9,27,7,9,27,8,97.0,0.83,1.0,0.17
JD11,9,27,12,9,27,12,38.0,0.5,1.0,0.5
ST1051,9,27,2,9,27,6,236.0,0.5,1.0,0.5
CC09,9,27,10,9,27,12,174.0,0.67,1.0,0.33
CC09,9,27,15,9,27,17,76.0,0.75,0.92,0.17
WC03,9,26,15,9,26,22,414.0,0.25,1.0,0.75
WC03,9,27,9,9,27,10,59.0,0.58,0.67,0.09
ST1058,9,26,22,9,27,1,169.0,0.75,1.0,0.25
ST1058,9,27,11,9,27,12,83.0,0.75,1.0,0.25
SS205,9,26,20,9,27,2,382.0,0.17,1.0,0.83
BL06,9,26,10,9,26,14,223.0,0.5,1.0,0.5
BL06,9,27,16,9,27,18,93.0,0.75,1.0,0.25
YH05,9,26,18,9,27,2,481.0,0.33,1.0,0.67
YH09,9,26,23,9,27,6,420.0,0.08,1.0,0.92
ST1063,9,26,17,9,26,20,156.0,0.08,0.33,0.25
ST1063,9,26,20,9,27,4,466.0,0.33,1.0,0.67
SS207,9,27,8,9,27,11,159.0,0.58,0.92,0.34
SS212,9,27,11,9,27,12,84.0,0.58,0.75,0.17
YH06,9,26,19,9,26,23,242.0,0.58,1.0,0.42
YH06,9,27,12,9,27,13,93.0,0.33,0.5,0.17
YH06,9,27,14,9,27,15,30.0,0.17,0.83,0.66
ST1055,9,25,19,9,26,1,365.0,0.42,1.0,0.58
ST1050,9,27,7,9,27,12,290.0,0.5,1.0,0.5
ST1061,9,27,4,9,27,5,45.0,0.58,0.75,0.17
ST1061,9,27,15,9,27,15,23.0,0.67,0.67,0.0
ST1061,9,27,15,9,27,18,130.0,0.67,0.83,0.16
YH01,9,27,14,9,27,15,79.0,0.58,0.83,0.25
YH10,9,26,16,9,26,22,370.0,0.25,1.0,0.75
BL02,9,26,17,9,26,20,192.0,0.58,1.0,0.42
SW10,9,26,19,9,26,23,211.0,0.67,1.0,0.33
SW10,9,27,9,9,27,10,27.0,0.33,0.83,0.5
SW10,9,27,10,9,27,11,17.0,0.58,0.83,0.25
SW10,9,27,19,9,27,19,27.0,0.25,0.83,0.58
SW10,9,27,19,9,27,20,33.0,0.58,0.92,0.34
SW11,9,27,11,9,27,12,103.0,0.25,0.58,0.33
YH08,9,26,15,9,26,19,208.0,0.58,1.0,0.42
YH08,9,27,12,9,27,14,101.0,0.92,1.0,0.08
SS211,9,27,3,9,27,8,281.0,0.42,1.0,0.58
ST1082,9,26,19,9,27,1,407.0,0.42,1.0,0.58
ST1082,9,27,10,9,27,11,37.0,0.25,0.92,0.67
ST1082,9,27,12,9,27,12,22.0,0.33,0.83,0.5
ST1082,9,27,13,9,27,13,24.0,0.25,0.83,0.58
ST1107,9,27,12,9,27,12,6.0,0.75,0.83,0.08
ST1062,9,27,6,9,27,10,238.0,0.5,1.0,0.5
ST1074,9,26,19,9,27,1,369.0,0.17,1.0,0.83
ST1069,9,26,23,9,27,3,287.0,0.33,1.0,0.67
ST1068,9,27,10,9,27,10,5.0,0.5,0.5,0.0
ST1075,9,27,1,9,27,1,21.0,0.08,0.67,0.59
ST1075,9,27,2,9,27,7,285.0,0.0,0.75,0.75
ST1075,9,27,8,9,27,10,81.0,0.75,1.0,0.25
ST1075,9,27,15,9,27,18,145.0,0.17,0.58,0.41
ST1078,9,27,0,9,27,3,226.0,0.17,1.0,0.83
ST1097,9,26,12,9,26,12,0.0,0.75,0.75,0.0
ST1059,9,4,13,9,4,13,6.0,0.42,0.42,0.0
ST1059,9,4,14,9,4,14,18.0,0.25,0.33,0.08
ST1059,9,4,22,9,5,2,240.0,0.0,0.67,0.67
ST1059,9,5,19,9,6,1,375.0,0.17,1.0,0.83
ST1059,9,12,22,9,13,2,240.0,0.5,1.0,0.5
ST1059,9,16,22,9,17,2,240.0,0.58,1.0,0.42
ST1009,9,16,23,9,17,1,120.0,0.17,0.75,0.58
ST1058,9,16,19,9,17,1,312.0,0.33,1.0,0.67
ST1058,9,17,6,9,17,8,117.0,0.83,1.0,0.17
SS201,9,16,18,9,16,22,249.0,0.42,1.0,0.58
ST1065,9,15,17,9,15,20,187.0,0.42,1.0,0.58
ST1065,9,16,7,9,16,12,261.0,0.5,1.0,0.5
ST1065,9,16,17,9,16,19,169.0,0.33,1.0,0.67
ST1065,9,17,8,9,17,12,261.0,0.5,1.0,0.5
YH05,9,16,20,9,17,1,351.0,0.5,1.0,0.5
YH09,9,16,23,9,17,3,270.0,0.42,1.0,0.58
ST1060,9,16,19,9,17,3,451.0,0.25,1.0,0.75
ST1045,9,16,23,9,17,5,341.0,0.17,1.0,0.83
ST1045,9,17,15,9,17,17,93.0,0.33,0.67,0.34
ST1055,9,15,18,9,15,22,242.0,0.33,1.0,0.67
ST1055,9,17,8,9,17,12,239.0,0.58,1.0,0.42
ST1050,9,16,14,9,16,16,111.0,0.83,1.0,0.17
YH04,9,17,5,9,17,6,58.0,0.5,0.67,0.17
ST1053,9,16,13,9,16,19,337.0,0.25,1.0,0.75
ST1053,9,17,13,9,17,16,216.0,0.33,0.92,0.59
ST1049,9,17,18,9,17,20,113.0,0.58,0.75,0.17
JD04,9,16,23,9,17,2,174.0,0.33,0.75,0.42
ST1061,9,17,3,9,17,5,100.0,0.25,0.75,0.5
YH10,9,17,5,9,17,6,65.0,0.5,0.75,0.25
BL02,9,16,18,9,16,19,89.0,0.92,1.0,0.08
SW10,9,16,17,9,16,19,149.0,0.75,1.0,0.25
BL01,9,16,16,9,16,18,84.0,0.92,1.0,0.08
BL01,9,17,6,9,17,7,21.0,0.92,1.0,0.08
BL01,9,17,8,9,17,10,125.0,0.75,1.0,0.25
BL01,9,17,11,9,17,12,29.0,0.17,0.92,0.75
BL01,9,17,16,9,17,19,192.0,0.25,0.58,0.33
YH12,9,14,11,9,14,13,109.0,0.08,0.42,0.34
YH12,9,15,19,9,15,20,100.0,0.08,0.42,0.34
YH12,9,16,7,9,16,15,459.0,0.33,1.0,0.67
ST1066,9,16,13,9,16,14,36.0,0.58,0.92,0.34
ST1066,9,17,7,9,17,8,36.0,0.58,0.92,0.34
ST1066,9,17,13,9,17,13,35.0,0.58,0.92,0.34
ST1083,9,16,17,9,16,20,190.0,0.67,1.0,0.33
SW01,9,17,8,9,17,12,238.0,0.33,0.83,0.5
SW01,9,17,12,9,17,15,194.0,0.83,1.0,0.17
BL04,9,16,17,9,16,23,394.0,0.08,1.0,0.92
ST1054,9,17,11,9,17,17,343.0,0.08,0.75,0.67
YH13,9,17,8,9,17,13,306.0,0.25,1.0,0.75
SW12,9,17,9,9,17,15,407.0,0.33,1.0,0.67
SS206,9,17,16,9,17,19,164.0,0.25,0.75,0.5
ST1082,9,15,20,9,15,22,113.0,0.5,0.75,0.25
ST1082,9,16,6,9,16,12,391.0,0.25,1.0,0.75
ST1082,9,16,14,9,16,14,0.0,0.83,0.83,0.0
ST1099,9,17,6,9,17,8,99.0,0.25,0.58,0.33
ST1099,9,17,10,9,17,10,13.0,0.25,0.58,0.33
ST1107,9,17,11,9,17,12,53.0,0.58,1.0,0.42
ST1074,9,16,19,9,16,22,168.0,0.67,1.0,0.33
ST1074,9,17,7,9,17,11,190.0,0.67,1.0,0.33
ST1072,9,17,14,9,17,15,23.0,0.42,0.83,0.41
ST1067,9,17,9,9,17,12,227.0,0.08,0.67,0.59
ST1069,9,16,19,9,16,23,241.0,0.5,1.0,0.5
ST1068,9,17,8,9,17,12,224.0,0.25,0.67,0.42
ST1080,9,16,22,9,17,1,145.0,0.83,1.0,0.17
ST1080,9,17,8,9,17,8,52.0,0.83,1.0,0.17
ST1080,9,17,12,9,17,14,131.0,0.42,0.75,0.33
ST1098,9,16,17,9,16,20,181.0,0.58,0.83,0.25
ST1094,9,17,8,9,17,10,155.0,0.58,1.0,0.42
ST1100,9,16,18,9,17,2,478.0,0.33,1.0,0.67
ST1081,9,17,8,9,17,14,343.0,0.25,1.0,0.75
